Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-06-18 14:40:00,52,44,43.64425,8,2.0,14.0
2025-06-18 15:00:00,59,48,47.315804,11,2.0,15.0
2025-06-18 15:20:00,55,55,54.233513,0,2.0,15.0
2025-06-18 15:40:00,57,55,54.816036,2,2.0,15.0
2025-06-18 16:00:00,58,56,55.352154,2,2.0,16.0
2025-06-18 16:20:00,54,50,49.47226,4,2.0,16.0
2025-06-18 16:40:00,53,51,50.397232,2,2.0,16.0
2025-06-18 17:00:00,58,42,41.652058,16,2.0,17.0
2025-06-18 17:20:00,66,56,55.469646,10,2.0,17.0
2025-06-18 17:40:00,36,53,52.22078,-17,2.0,17.0
2025-06-18 18:00:00,36,37,36.257927,-1,2.0,18.0
2025-06-18 18:20:00,24,29,28.926731,-5,2.0,18.0
2025-06-18 18:40:00,43,25,24.972454,18,2.0,18.0
2025-06-18 19:00:00,42,37,36.49185,5,2.0,19.0
2025-06-18 19:20:00,28,35,34.98054,-7,2.0,19.0
2025-06-18 19:40:00,26,23,23.340218,3,2.0,19.0
2025-06-18 20:00:00,32,24,23.455275,8,2.0,20.0
2025-06-18 20:20:00,30,27,26.62051,3,2.0,20.0
2025-06-18 20:40:00,26,25,25.198212,1,2.0,20.0
2025-06-18 21:00:00,38,42,42.081444,-4,2.0,21.0
2025-06-18 21:20:00,36,38,37.331257,-2,2.0,21.0
2025-06-18 21:40:00,54,38,37.55081,16,2.0,21.0
2025-06-18 22:00:00,175,87,85.66812,88,2.0,22.0
2025-06-18 22:20:00,183,162,160.713,21,2.0,22.0
2025-06-18 22:40:00,147,168,175.23087,-21,2.0,22.0
2025-06-18 23:00:00,110,125,123.6274,-15,2.0,23.0
2025-06-18 23:20:00,89,91,89.74976,-2,2.0,23.0
2025-06-18 23:40:00,82,85,83.71934,-3,2.0,23.0
2025-06-19 00:00:00,103,90,89.390816,13,3.0,0.0
2025-06-19 00:20:00,102,98,97.6587,4,3.0,0.0
2025-06-19 00:40:00,69,72,71.709145,-3,3.0,0.0
2025-06-19 01:00:00,64,65,64.81804,-1,3.0,1.0
2025-06-19 01:20:00,47,60,59.52897,-13,3.0,1.0
2025-06-19 01:40:00,63,40,40.038097,23,3.0,1.0
2025-06-19 02:00:00,54,60,59.540413,-6,3.0,2.0
2025-06-19 02:20:00,57,53,52.11648,4,3.0,2.0
2025-06-19 02:40:00,53,55,54.260204,-2,3.0,2.0
2025-06-19 03:00:00,36,38,37.549034,-2,3.0,3.0
2025-06-19 03:20:00,31,34,33.294697,-3,3.0,3.0
2025-06-19 03:40:00,32,31,30.35329,1,3.0,3.0
2025-06-19 04:00:00,27,26,25.27523,1,3.0,4.0
2025-06-19 04:20:00,33,26,25.552597,7,3.0,4.0
2025-06-19 04:40:00,43,35,34.611656,8,3.0,4.0
2025-06-19 05:00:00,48,49,48.801796,-1,3.0,5.0
2025-06-19 05:20:00,56,50,50.23097,6,3.0,5.0
2025-06-19 05:40:00,50,56,55.822147,-6,3.0,5.0
2025-06-19 06:00:00,38,39,38.62831,-1,3.0,6.0
2025-06-19 06:20:00,18,15,15.450483,3,3.0,6.0
2025-06-19 06:40:00,5,7,7.1263857,-2,3.0,6.0
2025-06-19 07:00:00,7,6,5.975607,1,3.0,7.0
2025-06-19 07:20:00,15,6,6.1674204,9,3.0,7.0
2025-06-19 07:40:00,14,15,14.683327,-1,3.0,7.0
2025-06-19 08:00:00,7,7,7.560492,0,3.0,8.0
2025-06-19 08:20:00,4,4,4.112121,0,3.0,8.0
2025-06-19 08:40:00,7,6,6.1452093,1,3.0,8.0
2025-06-19 09:00:00,13,7,7.047744,6,3.0,9.0
2025-06-19 09:20:00,15,10,10.379129,5,3.0,9.0
2025-06-19 09:40:00,14,13,13.193999,1,3.0,9.0
2025-06-19 10:00:00,18,11,10.777143,7,3.0,10.0
2025-06-19 10:20:00,12,13,12.71726,-1,3.0,10.0
2025-06-19 10:40:00,8,9,8.906068,-1,3.0,10.0
2025-06-19 11:00:00,20,23,22.749157,-3,3.0,11.0
2025-06-19 11:20:00,56,34,33.58326,22,3.0,11.0
2025-06-19 11:40:00,56,60,59.667572,-4,3.0,11.0
2025-06-19 12:00:00,57,75,73.80372,-18,3.0,12.0
2025-06-19 12:20:00,75,71,70.949814,4,3.0,12.0
2025-06-19 12:40:00,76,79,79.02924,-3,3.0,12.0
2025-06-19 13:00:00,74,85,84.08839,-11,3.0,13.0
2025-06-19 13:20:00,78,67,66.50677,11,3.0,13.0
2025-06-19 13:40:00,69,66,65.286766,3,3.0,13.0
2025-06-19 14:00:00,57,58,57.006706,-1,3.0,14.0
2025-06-19 14:20:00,59,53,52.894234,6,3.0,14.0
2025-06-19 14:40:00,52,57,56.05074,-5,3.0,14.0
2025-06-19 15:00:00,53,46,45.281616,7,3.0,15.0
2025-06-19 15:20:00,45,51,51.03435,-6,3.0,15.0
2025-06-19 15:40:00,36,23,23.116274,13,3.0,15.0
2025-06-19 16:00:00,84,50,49.68454,34,3.0,16.0
2025-06-19 16:20:00,85,81,79.97134,4,3.0,16.0
2025-06-19 16:40:00,85,87,85.983345,-2,3.0,16.0
2025-06-19 17:00:00,62,56,55.04079,6,3.0,17.0
2025-06-19 17:20:00,53,60,60.04972,-7,3.0,17.0
2025-06-19 17:40:00,41,47,46.230286,-6,3.0,17.0
2025-06-19 18:00:00,28,33,32.329674,-5,3.0,18.0
2025-06-19 18:20:00,29,23,22.661173,6,3.0,18.0
2025-06-19 18:40:00,26,28,28.069029,-2,3.0,18.0
2025-06-19 19:00:00,20,17,16.543413,3,3.0,19.0
2025-06-19 19:20:00,20,16,16.034847,4,3.0,19.0
2025-06-19 19:40:00,26,18,18.547832,8,3.0,19.0
2025-06-19 20:00:00,17,21,21.3697,-4,3.0,20.0
2025-06-19 20:20:00,27,14,14.389275,13,3.0,20.0
2025-06-19 20:40:00,27,23,23.340128,4,3.0,20.0
2025-06-19 21:00:00,44,30,29.35068,14,3.0,21.0
2025-06-19 21:20:00,56,56,55.802532,0,3.0,21.0
2025-06-19 21:40:00,53,55,54.9412,-2,3.0,21.0
2025-06-19 22:00:00,87,81,80.000946,6,3.0,22.0
2025-06-19 22:20:00,97,103,102.21337,-6,3.0,22.0
2025-06-19 22:40:00,99,96,95.343056,3,3.0,22.0
2025-06-19 23:00:00,94,95,93.72828,-1,3.0,23.0
2025-06-19 23:20:00,90,89,88.410484,1,3.0,23.0
2025-06-19 23:40:00,68,58,57.611656,10,3.0,23.0
2025-06-20 00:00:00,69,75,74.18357,-6,4.0,0.0
2025-06-20 00:20:00,76,81,80.41996,-5,4.0,0.0
2025-06-20 00:40:00,70,58,57.82193,12,4.0,0.0
2025-06-20 01:00:00,79,61,60.258785,18,4.0,1.0
2025-06-20 01:20:00,66,74,72.92046,-8,4.0,1.0
2025-06-20 01:40:00,43,51,50.658287,-8,4.0,1.0
2025-06-20 02:00:00,29,31,30.652859,-2,4.0,2.0
2025-06-20 02:20:00,17,24,23.666088,-7,4.0,2.0
2025-06-20 02:40:00,13,17,17.191208,-4,4.0,2.0
2025-06-20 03:00:00,23,12,11.683416,11,4.0,3.0
2025-06-20 03:20:00,27,28,27.966976,-1,4.0,3.0
2025-06-20 03:40:00,49,29,29.270191,20,4.0,3.0
2025-06-20 04:00:00,47,45,44.564957,2,4.0,4.0
2025-06-20 04:20:00,37,38,37.438034,-1,4.0,4.0
2025-06-20 04:40:00,26,28,28.167976,-2,4.0,4.0
2025-06-20 05:00:00,46,34,33.95829,12,4.0,5.0
2025-06-20 05:20:00,56,48,47.50187,8,4.0,5.0
2025-06-20 05:40:00,42,46,45.349846,-4,4.0,5.0
2025-06-20 06:00:00,34,26,25.81815,8,4.0,6.0
2025-06-20 06:20:00,28,25,25.219961,3,4.0,6.0
2025-06-20 06:40:00,15,16,16.56883,-1,4.0,6.0
2025-06-20 07:00:00,8,6,6.378457,2,4.0,7.0
2025-06-20 07:20:00,15,11,10.643641,4,4.0,7.0
2025-06-20 07:40:00,7,15,14.779573,-8,4.0,7.0
2025-06-20 08:00:00,3,0,0.5166297,3,4.0,8.0
2025-06-20 08:20:00,13,2,2.1308777,11,4.0,8.0
2025-06-20 08:40:00,13,13,12.894688,0,4.0,8.0
2025-06-20 09:00:00,5,8,8.33332,-3,4.0,9.0
2025-06-20 09:20:00,7,5,5.6192646,2,4.0,9.0
2025-06-20 09:40:00,15,9,9.628424,6,4.0,9.0
2025-06-20 10:00:00,5,8,8.545668,-3,4.0,10.0
2025-06-20 10:20:00,10,6,6.314256,4,4.0,10.0
2025-06-20 10:40:00,11,11,10.863756,0,4.0,10.0
2025-06-20 11:00:00,41,34,33.81041,7,4.0,11.0
2025-06-20 11:20:00,62,54,53.32318,8,4.0,11.0
2025-06-20 11:40:00,79,69,68.87414,10,4.0,11.0
2025-06-20 12:00:00,86,94,93.373,-8,4.0,12.0
2025-06-20 12:20:00,84,99,97.90395,-15,4.0,12.0
2025-06-20 12:40:00,67,72,70.86696,-5,4.0,12.0
2025-06-20 13:00:00,33,32,31.627966,1,4.0,13.0
2025-06-20 13:20:00,57,41,40.497444,16,4.0,13.0
2025-06-20 13:40:00,65,60,59.545593,5,4.0,13.0
2025-06-20 14:00:00,52,69,68.16129,-17,4.0,14.0
2025-06-20 14:20:00,51,44,43.65944,7,4.0,14.0
2025-06-20 14:40:00,47,54,53.34006,-7,4.0,14.0
2025-06-20 15:00:00,46,45,44.65338,1,4.0,15.0
2025-06-20 15:20:00,44,45,45.16873,-1,4.0,15.0
2025-06-20 15:40:00,27,41,40.623512,-14,4.0,15.0
2025-06-20 16:00:00,25,32,31.54123,-7,4.0,16.0
2025-06-20 16:20:00,28,36,35.38405,-8,4.0,16.0
2025-06-20 16:40:00,47,33,32.77812,14,4.0,16.0
2025-06-20 17:00:00,51,44,44.075104,7,4.0,17.0
2025-06-20 17:20:00,36,48,47.250126,-12,4.0,17.0
2025-06-20 17:40:00,33,28,27.587225,5,4.0,17.0
2025-06-20 18:00:00,25,29,28.689335,-4,4.0,18.0
2025-06-20 18:20:00,32,22,22.371622,10,4.0,18.0
2025-06-20 18:40:00,37,33,32.531197,4,4.0,18.0
2025-06-20 19:00:00,31,31,30.391956,0,4.0,19.0
2025-06-20 19:20:00,29,28,28.055782,1,4.0,19.0
2025-06-20 19:40:00,20,26,25.49763,-6,4.0,19.0
2025-06-20 20:00:00,16,20,19.690811,-4,4.0,20.0
2025-06-20 20:20:00,21,17,16.718554,4,4.0,20.0
2025-06-20 20:40:00,28,20,20.004122,8,4.0,20.0
2025-06-20 21:00:00,32,34,33.491875,-2,4.0,21.0
2025-06-20 21:20:00,32,39,39.03208,-7,4.0,21.0
2025-06-20 21:40:00,49,27,26.69226,22,4.0,21.0
2025-06-20 22:00:00,151,78,76.55538,73,4.0,22.0
2025-06-20 22:20:00,162,155,153.31029,7,4.0,22.0
2025-06-20 22:40:00,143,160,158.42685,-17,4.0,22.0
2025-06-20 23:00:00,88,105,103.17598,-17,4.0,23.0
2025-06-20 23:20:00,66,66,65.87295,0,4.0,23.0
2025-06-20 23:40:00,84,63,62.12992,21,4.0,23.0
2025-06-21 00:00:00,97,89,88.163925,8,5.0,0.0
2025-06-21 00:20:00,97,98,96.983604,-1,5.0,0.0
2025-06-21 00:40:00,81,101,100.512566,-20,5.0,0.0
2025-06-21 01:00:00,96,88,87.528946,8,5.0,1.0
2025-06-21 01:20:00,93,93,92.67852,0,5.0,1.0
2025-06-21 01:40:00,67,65,64.63973,2,5.0,1.0
2025-06-21 02:00:00,47,58,57.791958,-11,5.0,2.0
2025-06-21 02:20:00,28,38,37.813755,-10,5.0,2.0
2025-06-21 02:40:00,29,21,21.413687,8,5.0,2.0
2025-06-21 03:00:00,25,30,29.370052,-5,5.0,3.0
2025-06-21 03:20:00,20,23,23.174675,-3,5.0,3.0
2025-06-21 03:40:00,37,25,25.228521,12,5.0,3.0
2025-06-21 04:00:00,34,36,36.090942,-2,5.0,4.0
2025-06-21 04:20:00,32,29,29.223642,3,5.0,4.0
2025-06-21 04:40:00,32,29,28.753977,3,5.0,4.0
2025-06-21 05:00:00,33,38,37.72284,-5,5.0,5.0
2025-06-21 05:20:00,46,39,38.630318,7,5.0,5.0
2025-06-21 05:40:00,41,43,42.22934,-2,5.0,5.0
2025-06-21 06:00:00,29,31,30.991024,-2,5.0,6.0
2025-06-21 06:20:00,26,21,20.657166,5,5.0,6.0
2025-06-21 06:40:00,30,18,18.500452,12,5.0,6.0
2025-06-21 07:00:00,30,25,25.148474,5,5.0,7.0
2025-06-21 07:20:00,29,23,22.71479,6,5.0,7.0
2025-06-21 07:40:00,11,13,13.336766,-2,5.0,7.0
2025-06-21 08:00:00,6,7,7.334933,-1,5.0,8.0
2025-06-21 08:20:00,4,4,4.5064316,0,5.0,8.0
2025-06-21 08:40:00,7,5,5.0550327,2,5.0,8.0
2025-06-21 09:00:00,12,8,7.9069953,4,5.0,9.0
2025-06-21 09:20:00,20,13,12.659284,7,5.0,9.0
2025-06-21 09:40:00,22,15,15.146793,7,5.0,9.0
2025-06-21 10:00:00,21,15,14.923673,6,5.0,10.0
2025-06-21 10:20:00,10,10,10.587169,0,5.0,10.0
2025-06-21 10:40:00,9,8,8.128319,1,5.0,10.0
2025-06-21 11:00:00,36,27,26.244186,9,5.0,11.0
2025-06-21 11:20:00,51,43,43.126717,8,5.0,11.0
2025-06-21 11:40:00,64,52,51.183945,12,5.0,11.0
2025-06-21 12:00:00,42,59,58.56639,-17,5.0,12.0
2025-06-21 12:20:00,59,38,37.972862,21,5.0,12.0
2025-06-21 12:40:00,71,63,62.250877,8,5.0,12.0
2025-06-21 13:00:00,59,57,56.424736,2,5.0,13.0
2025-06-21 13:20:00,33,34,33.40017,-1,5.0,13.0
2025-06-21 13:40:00,29,34,33.80784,-5,5.0,13.0
2025-06-21 14:00:00,37,32,31.492085,5,5.0,14.0
2025-06-21 14:20:00,41,36,36.11035,5,5.0,14.0
2025-06-21 14:40:00,46,46,45.652702,0,5.0,14.0
2025-06-21 15:00:00,33,35,34.05218,-2,5.0,15.0
2025-06-21 15:20:00,37,30,29.929169,7,5.0,15.0
2025-06-21 15:40:00,29,28,27.948229,1,5.0,15.0
2025-06-21 16:00:00,36,31,30.624275,5,5.0,16.0
2025-06-21 16:20:00,69,42,41.981148,27,5.0,16.0
2025-06-21 16:40:00,66,66,65.78896,0,5.0,16.0
2025-06-21 17:00:00,29,42,41.42348,-13,5.0,17.0
2025-06-21 17:20:00,25,26,26.150349,-1,5.0,17.0
2025-06-21 17:40:00,24,27,26.702555,-3,5.0,17.0
2025-06-21 18:00:00,24,22,22.460392,2,5.0,18.0
2025-06-21 18:20:00,24,25,25.386047,-1,5.0,18.0
2025-06-21 18:40:00,9,16,16.552792,-7,5.0,18.0
2025-06-21 19:00:00,4,8,8.038769,-4,5.0,19.0
2025-06-21 19:20:00,3,8,8.586263,-5,5.0,19.0
2025-06-21 19:40:00,10,7,7.1558576,3,5.0,19.0
2025-06-21 20:00:00,12,8,8.221976,4,5.0,20.0
2025-06-21 20:20:00,7,13,13.036824,-6,5.0,20.0
2025-06-21 20:40:00,5,9,9.187641,-4,5.0,20.0
2025-06-21 21:00:00,10,18,18.513346,-8,5.0,21.0
2025-06-21 21:20:00,12,18,18.491743,-6,5.0,21.0
2025-06-21 21:40:00,22,21,21.4397,1,5.0,21.0
2025-06-21 22:00:00,113,61,59.63035,52,5.0,22.0
2025-06-21 22:20:00,139,117,116.14562,22,5.0,22.0
2025-06-21 22:40:00,141,135,133.58148,6,5.0,22.0
2025-06-21 23:00:00,112,126,124.11538,-14,5.0,23.0
2025-06-21 23:20:00,95,90,88.726006,5,5.0,23.0
2025-06-21 23:40:00,62,79,78.00924,-17,5.0,23.0
2025-06-22 00:00:00,57,61,60.43649,-4,6.0,0.0
2025-06-22 00:20:00,48,62,61.256516,-14,6.0,0.0
2025-06-22 00:40:00,51,48,47.810745,3,6.0,0.0
2025-06-22 01:00:00,47,56,55.523872,-9,6.0,1.0
2025-06-22 01:20:00,30,42,41.333412,-12,6.0,1.0
2025-06-22 01:40:00,25,21,20.81525,4,6.0,1.0
2025-06-22 02:00:00,21,25,25.120869,-4,6.0,2.0
2025-06-22 02:20:00,16,19,19.494295,-3,6.0,2.0
2025-06-22 02:40:00,20,21,20.692524,-1,6.0,2.0
2025-06-22 03:00:00,22,21,20.892345,1,6.0,3.0
2025-06-22 03:20:00,30,25,24.528046,5,6.0,3.0
2025-06-22 03:40:00,51,30,29.70361,21,6.0,3.0
2025-06-22 04:00:00,48,41,40.50348,7,6.0,4.0
2025-06-22 04:20:00,32,37,36.947945,-5,6.0,4.0
2025-06-22 04:40:00,31,24,23.572723,7,6.0,4.0
2025-06-22 05:00:00,36,36,36.310226,0,6.0,5.0
2025-06-22 05:20:00,54,40,40.067932,14,6.0,5.0
2025-06-22 05:40:00,52,55,54.502884,-3,6.0,5.0
2025-06-22 06:00:00,37,37,36.114174,0,6.0,6.0
2025-06-22 06:20:00,11,16,16.30111,-5,6.0,6.0
2025-06-22 06:40:00,15,10,10.3554535,5,6.0,6.0
2025-06-22 07:00:00,15,16,15.815856,-1,6.0,7.0
2025-06-22 07:20:00,7,11,10.678872,-4,6.0,7.0
2025-06-22 07:40:00,3,6,6.054424,-3,6.0,7.0
2025-06-22 08:00:00,13,4,4.7533064,9,6.0,8.0
2025-06-22 08:20:00,4,9,9.105007,-5,6.0,8.0
2025-06-22 08:40:00,14,4,4.278545,10,6.0,8.0
2025-06-22 09:00:00,22,12,11.959188,10,6.0,9.0
2025-06-22 09:20:00,14,18,18.146528,-4,6.0,9.0
2025-06-22 09:40:00,9,10,10.571167,-1,6.0,9.0
2025-06-22 10:00:00,19,4,4.8354487,15,6.0,10.0
2025-06-22 10:20:00,24,20,19.939146,4,6.0,10.0
2025-06-22 10:40:00,16,24,23.668976,-8,6.0,10.0
2025-06-22 11:00:00,26,31,30.290668,-5,6.0,11.0
2025-06-22 11:20:00,27,34,33.603455,-7,6.0,11.0
2025-06-22 11:40:00,24,35,34.720985,-11,6.0,11.0
2025-06-22 12:00:00,27,29,28.358028,-2,6.0,12.0
2025-06-22 12:20:00,31,35,35.04078,-4,6.0,12.0
2025-06-22 12:40:00,47,34,33.37388,13,6.0,12.0
2025-06-22 13:00:00,41,50,49.902035,-9,6.0,13.0
2025-06-22 13:20:00,36,46,45.727276,-10,6.0,13.0
2025-06-22 13:40:00,42,36,36.157314,6,6.0,13.0
2025-06-22 14:00:00,41,46,45.379044,-5,6.0,14.0
